stock_code,start_date,sw_level_1,sw_level_2,sw_level_3
300766,2019-03-06,传媒,,
300766,2019-04-02,计算机,,
300766,2021-07-30,传媒,广告营销,营销代理
300766,2021-12-24,计算机,软件开发,横向通用软件
300767,2019-03-18,基础化工,橡胶,其他橡胶制品
300768,2019-03-26,计算机,,
300768,2021-07-30,计算机,软件开发,横向通用软件
300769,2019-04-04,基础化工,化学制品,其他化学制品
300769,2021-07-30,电力设备,电池,电池化学品
300770,2019-04-04,传媒,,
300770,2021-07-30,传媒,电视广播Ⅱ,电视广播Ⅲ
300771,2019-04-04,计算机,,
300771,2021-07-30,计算机,计算机设备,其他计算机设备
300772,2019-04-15,电力设备,,
300772,2021-07-30,电力设备,风电设备,风电整机
300773,2019-04-18,计算机,,
300773,2021-07-30,非银金融,多元金融,金融信息服务
300774,2021-07-23,公用事业,,
300774,2021-08-06,环保,环境治理,水务及水治理
300775,2019-05-06,国防军工,航空装备Ⅱ,航空装备Ⅲ
300776,2019-05-06,机械设备,专用设备,其他专用设备
300776,2021-07-30,电力设备,光伏设备,光伏加工设备
300777,2019-05-06,基础化工,化学纤维,其他化学纤维
300777,2021-07-30,国防军工,航空装备Ⅱ,航空装备Ⅲ
300778,2019-05-06,建筑装饰,房屋建设Ⅱ,房屋建设Ⅲ
300778,2021-07-30,建筑装饰,工程咨询服务Ⅱ,工程咨询服务Ⅲ
300779,2019-05-06,公用事业,,
300779,2021-07-30,环保,环境治理,固废治理
300780,2019-05-20,机械设备,,
300780,2021-07-30,机械设备,通用设备,金属制品
300781,2019-05-29,传媒,,
300781,2021-07-30,传媒,广告营销,营销代理
300782,2019-05-29,电子,,
300782,2021-07-30,电子,半导体,模拟芯片设计
300783,2019-06-04,食品饮料,食品加工,其他食品
300783,2021-07-30,食品饮料,休闲食品,零食
300785,2019-07-08,传媒,,
300785,2021-07-30,传媒,数字媒体,门户网站
300786,2019-07-18,机械设备,,
300786,2021-07-30,环保,环保设备Ⅱ,环保设备Ⅲ
300787,2019-07-31,电子,,
300787,2021-07-30,电子,消费电子,消费电子零部件及组装
300788,2019-06-18,传媒,,
300788,2021-07-30,传媒,出版,大众出版
300789,2019-08-19,计算机,,
300789,2021-07-30,计算机,计算机设备,其他计算机设备
300790,2019-09-09,电子,光学光电子,光学元件
300790,2021-07-30,计算机,计算机设备,安防设备
300791,2019-09-16,食品饮料,食品加工,其他食品
300791,2021-07-30,食品饮料,食品加工,保健品
300792,2019-09-19,传媒,,
300792,2021-07-30,商贸零售,互联网电商,电商服务
300793,2019-09-27,电子,,
300793,2021-07-30,电子,消费电子,消费电子零部件及组装
300795,2019-09-27,综合,综合Ⅱ,综合Ⅲ
300795,2019-10-10,社会服务,,
300795,2021-07-30,社会服务,专业服务,会展服务
300796,2019-10-11,基础化工,,
300796,2021-07-30,基础化工,农化制品,农药
300797,2019-10-21,综合,综合Ⅱ,综合Ⅲ
300797,2022-07-29,社会服务,专业服务,检测服务
300798,2019-10-21,基础化工,化学制品,纺织化学制品
300799,2019-10-18,计算机,,
300799,2021-07-30,计算机,软件开发,横向通用软件
300800,2019-10-28,机械设备,,
300800,2021-07-30,环保,环保设备Ⅱ,环保设备Ⅲ
300801,2019-10-28,基础化工,化学制品,其他化学制品
300802,2019-11-01,机械设备,专用设备,其他专用设备
300802,2021-07-30,机械设备,自动化设备,其他自动化设备
300803,2019-11-01,计算机,,
300803,2021-07-30,计算机,软件开发,垂直应用软件
300804,2023-06-27,基础化工,,
300805,2019-11-09,传媒,,
300805,2021-07-30,传媒,广告营销,营销代理
300806,2019-11-09,基础化工,化学制品,其他化学制品
300806,2021-07-30,基础化工,塑料,膜材料
300807,2019-12-05,计算机,,
300807,2021-07-30,计算机,计算机设备,其他计算机设备
300808,2019-11-14,电子,光学光电子,LED
300809,2019-11-20,机械设备,通用设备,机床工具
300810,2019-11-29,国防军工,航海装备Ⅱ,航海装备Ⅲ
300811,2019-12-23,有色金属,金属新材料,磁性材料
300812,2019-12-27,机械设备,专用设备,其他专用设备
300812,2021-07-30,电子,半导体,半导体设备
300812,2022-07-29,电子,消费电子,消费电子零部件及组装
300813,2020-01-13,机械设备,专用设备,其他专用设备
300814,2021-07-27,电子,元件,印制电路板
300815,2020-01-08,公用事业,,
300815,2021-07-30,环保,环境治理,固废治理
300816,2020-01-22,汽车,,
300816,2021-07-30,汽车,汽车零部件,其他汽车零部件
300817,2020-01-22,机械设备,,
300817,2021-07-30,机械设备,通用设备,金属制品
300818,2020-02-04,机械设备,通用设备,磨具磨料
300819,2020-02-04,纺织服饰,纺织制造,其他纺织
300820,2020-02-04,电力设备,,
300820,2021-07-30,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ
300821,2020-03-08,基础化工,化学制品,其他化学制品
300821,2021-07-30,基础化工,化学制品,有机硅
300822,2020-03-08,电子,,
300822,2021-07-30,电子,消费电子,消费电子零部件及组装
300823,2020-03-10,机械设备,专用设备,其他专用设备
300824,2020-06-05,家用电器,,
300824,2021-07-30,家用电器,小家电,厨房小家电
300825,2020-03-15,汽车,,
300825,2021-07-30,汽车,汽车服务,汽车综合服务
300826,2020-03-30,建筑装饰,专业工程,其他专业工程
300826,2021-07-30,建筑装饰,工程咨询服务Ⅱ,工程咨询服务Ⅲ
300827,2020-04-02,电力设备,,
300827,2021-07-30,电力设备,光伏设备,逆变器
300828,2020-04-02,有色金属,工业金属,铝
300828,2021-07-30,机械设备,通用设备,金属制品
300829,2020-04-08,农林牧渔,农产品加工,其他农产品加工
300829,2021-07-30,基础化工,化学制品,食品及饲料添加剂
300830,2020-04-16,计算机,,
300830,2021-07-30,计算机,软件开发,垂直应用软件
300831,2020-04-16,电子,半导体,分立器件
300832,2020-04-27,医药生物,,
300832,2021-07-30,医药生物,医疗器械,体外诊断
300833,2020-05-05,机械设备,专用设备,其他专用设备
300834,2021-12-24,基础化工,塑料,合成树脂
300834,2022-07-29,基础化工,塑料,改性塑料
300835,2020-05-18,有色金属,金属新材料,磁性材料
300836,2020-05-23,机械设备,专用设备,其他专用设备
300837,2020-05-23,机械设备,专用设备,能源及重型设备
300838,2020-05-23,机械设备,,
300838,2021-07-30,机械设备,通用设备,金属制品
300839,2020-05-23,基础化工,,
300839,2021-07-30,石油石化,炼化及贸易,其他石化
300840,2020-06-02,纺织服饰,,
300840,2021-07-30,纺织服饰,服装家纺,非运动服装
300841,2020-06-05,医药生物,,
300841,2021-07-30,医药生物,生物制品,疫苗
300842,2020-06-05,电子,半导体,半导体材料
300842,2021-07-30,电力设备,光伏设备,光伏辅材
300843,2020-06-18,电子,,
300843,2021-07-30,电子,消费电子,消费电子零部件及组装
300844,2021-08-06,建筑装饰,工程咨询服务Ⅱ,工程咨询服务Ⅲ
300845,2020-06-18,计算机,,
300845,2021-07-30,计算机,计算机设备,其他计算机设备
300846,2020-06-18,计算机,,
300846,2021-07-30,计算机,IT服务Ⅱ,IT服务Ⅲ
300847,2020-06-18,基础化工,化学制品,其他化学制品
300848,2020-06-18,基础化工,化学制品,聚氨酯
300849,2020-06-24,轻工制造,,
300849,2021-07-30,美容护理,化妆品,化妆品制造及其他
300850,2020-06-29,电力设备,,
300850,2021-07-30,电力设备,风电设备,风电零部件
300851,2020-06-29,机械设备,轨交设备Ⅱ,轨交设备Ⅲ
300852,2020-06-29,电子,元件,印制电路板
300853,2020-07-07,机械设备,通用设备,其他通用设备
300853,2021-07-30,机械设备,自动化设备,机器人
300853,2022-07-29,电力设备,电网设备,电网自动化设备
300854,2021-08-27,环保,环境治理,固废治理
300855,2020-07-06,有色金属,金属新材料,其他金属新材料
300856,2020-07-06,基础化工,,
300856,2021-07-30,美容护理,化妆品,化妆品制造及其他
300857,2020-07-13,电子,,
300857,2021-07-30,电子,消费电子,消费电子零部件及组装
300858,2020-07-13,食品饮料,食品加工,其他食品
300858,2021-07-30,基础化工,化学制品,食品及饲料添加剂
300859,2020-07-22,社会服务,,
300859,2021-07-30,社会服务,旅游及景区,自然景区
300860,2020-07-31,社会服务,,
300860,2021-07-30,社会服务,专业服务,会展服务
300861,2020-07-31,机械设备,通用设备,磨具磨料
300862,2020-07-31,机械设备,,
300862,2021-07-30,机械设备,通用设备,仪器仪表
300863,2020-08-04,汽车,,
300863,2021-07-30,汽车,汽车零部件,汽车电子电气系统
300864,2020-08-07,公用事业,,
300864,2021-07-30,环保,环境治理,综合环境治理
300865,2020-08-04,机械设备,专用设备,能源及重型设备
300866,2020-08-04,电子,其他电子Ⅱ,其他电子Ⅲ
300866,2021-07-30,电子,消费电子,品牌消费电子
300867,2020-08-04,公用事业,,
300867,2021-07-30,环保,环境治理,固废治理
300868,2020-08-04,电子,其他电子Ⅱ,其他电子Ⅲ
300869,2020-08-04,医药生物,,
300869,2021-07-30,医药生物,医疗器械,医疗设备
300870,2020-08-07,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ
300871,2020-08-07,农林牧渔,动物保健Ⅱ,动物保健Ⅲ
300872,2020-08-07,计算机,,
300872,2021-07-30,计算机,IT服务Ⅱ,IT服务Ⅲ
300873,2020-08-07,交通运输,,
300873,2021-07-30,交通运输,物流,中间产品及消费品供应链服务
300875,2020-08-07,国防军工,地面兵装Ⅱ,地面兵装Ⅲ
300876,2020-08-07,基础化工,化学纤维,其他化学纤维
300877,2020-08-08,纺织服饰,纺织制造,其他纺织
300878,2020-08-08,医药生物,中药Ⅱ,中药Ⅲ
300879,2020-08-15,机械设备,专用设备,其他专用设备
300879,2022-07-29,机械设备,专用设备,农用机械
300880,2020-08-15,电力设备,,
300880,2021-07-30,电力设备,电网设备,电工仪器仪表
300881,2020-08-21,钢铁,,
300881,2021-07-30,钢铁,特钢Ⅱ,特钢Ⅲ
300882,2020-08-21,电力设备,,
300882,2021-07-30,电力设备,电网设备,电工仪器仪表
300883,2020-08-29,轻工制造,,
300883,2021-07-30,轻工制造,包装印刷,纸包装
300884,2020-10-29,计算机,,
300884,2021-07-30,计算机,计算机设备,安防设备
300885,2020-09-01,机械设备,,
300885,2021-07-30,机械设备,通用设备,金属制品
300886,2020-09-01,基础化工,化学制品,其他化学制品
300886,2021-07-30,美容护理,化妆品,化妆品制造及其他
300887,2020-08-31,综合,综合Ⅱ,综合Ⅲ
300887,2021-07-30,社会服务,专业服务,检测服务
300888,2020-09-01,纺织服饰,纺织制造,棉纺
300888,2021-07-30,美容护理,个护用品,生活用纸
300889,2020-08-31,电子,光学光电子,LED
300890,2020-09-04,基础化工,化学制品,其他化学制品
300890,2021-07-30,电力设备,电池,电池化学品
300891,2020-09-04,基础化工,化学制品,其他化学制品
300891,2021-07-30,基础化工,化学原料,钛白粉
300892,2020-09-05,食品饮料,食品加工,其他食品
300892,2021-07-30,商贸零售,贸易Ⅱ,贸易Ⅲ
300892,2022-07-29,食品饮料,饮料乳品,乳品
300893,2020-09-09,汽车,,
300893,2021-07-30,汽车,汽车零部件,其他汽车零部件
300893,2022-07-29,汽车,汽车零部件,车身附件及饰件
300894,2020-12-23,家用电器,,
300894,2021-07-30,家用电器,厨卫电器,厨房电器
300895,2020-09-09,计算机,,
300895,2021-07-30,计算机,IT服务Ⅱ,IT服务Ⅲ
300896,2020-09-14,医药生物,,
300896,2021-07-30,美容护理,医疗美容,医美耗材
300897,2020-09-21,机械设备,,
300897,2021-07-30,机械设备,通用设备,仪器仪表
300898,2020-09-24,食品饮料,,
300898,2021-07-30,食品饮料,饮料乳品,乳品
300899,2020-09-24,公用事业,,
300899,2021-07-30,环保,环境治理,水务及水治理
300900,2020-10-16,国防军工,航空装备Ⅱ,航空装备Ⅲ
300901,2020-10-16,纺织服饰,服装家纺,鞋帽及其他
300901,2021-07-30,纺织服饰,服装家纺,非运动服装
300902,2020-10-16,机械设备,专用设备,其他专用设备
300903,2020-10-26,电子,元件,印制电路板
300904,2023-08-09,电力设备,,
300905,2020-10-26,基础化工,塑料,其他塑料制品
300905,2021-07-30,基础化工,化学制品,纺织化学制品
300906,2020-10-29,机械设备,轨交设备Ⅱ,轨交设备Ⅲ
300906,2021-07-30,机械设备,通用设备,仪器仪表
300907,2020-11-10,电力设备,电机Ⅱ,电机Ⅲ
300908,2020-11-10,食品饮料,,
300908,2021-07-30,食品饮料,调味发酵品Ⅱ,调味发酵品Ⅲ
300909,2020-11-10,电子,光学光电子,面板
300910,2020-11-21,基础化工,化学制品,其他化学制品
300911,2020-11-21,家用电器,,
300911,2021-07-30,家用电器,厨卫电器,厨房电器
300912,2020-11-25,汽车,,
300912,2021-07-30,汽车,汽车零部件,其他汽车零部件
300913,2020-11-25,通信,,
300913,2021-07-30,通信,通信设备,通信线缆及配套
300915,2020-11-25,食品饮料,食品加工,其他食品
300915,2021-07-30,食品饮料,饮料乳品,乳品
300916,2020-11-25,电子,,
300916,2021-07-30,电子,消费电子,消费电子零部件及组装
300917,2020-12-05,房地产,房地产开发,住宅开发
300917,2021-07-30,房地产,房地产服务,物业管理
300918,2020-12-05,纺织服饰,,
300918,2021-07-30,纺织服饰,纺织制造,其他纺织
300919,2020-12-14,基础化工,化学制品,其他化学制品
300919,2021-07-30,电力设备,电池,电池化学品
300920,2020-12-14,基础化工,塑料,其他塑料制品
300921,2020-12-14,通信,,
300921,2021-07-30,通信,通信服务,通信应用增值服务
300922,2020-12-14,国防军工,地面兵装Ⅱ,地面兵装Ⅲ
300923,2020-12-14,机械设备,轨交设备Ⅱ,轨交设备Ⅲ
300925,2020-12-14,计算机,,
300925,2021-07-30,计算机,软件开发,垂直应用软件
300926,2020-12-23,汽车,,
300926,2021-07-30,汽车,汽车零部件,其他汽车零部件
300927,2020-12-23,基础化工,化学原料,其他化学原料
300928,2021-01-03,汽车,,
300928,2021-07-30,汽车,汽车零部件,汽车电子电气系统
300929,2021-01-08,公用事业,,
300929,2021-07-30,环保,环境治理,水务及水治理
300930,2021-01-11,有色金属,金属新材料,其他金属新材料
300931,2021-01-08,机械设备,专用设备,楼宇设备
300932,2021-01-08,电力设备,,
300932,2021-07-30,电力设备,电网设备,配电设备
300933,2021-01-08,电力设备,,
300933,2021-07-30,电力设备,电网设备,线缆部件及其他
300935,2021-01-19,计算机,,
300935,2021-07-30,计算机,软件开发,垂直应用软件
300936,2021-01-26,电子,元件,印制电路板
300937,2021-01-26,医药生物,,
300937,2021-07-30,医药生物,医药商业,医药流通
300938,2021-01-25,综合,综合Ⅱ,综合Ⅲ
300938,2021-07-30,社会服务,专业服务,检测服务
300939,2021-01-25,电子,光学光电子,面板
300940,2021-01-25,电子,光学光电子,LED
300941,2021-01-29,计算机,,
300941,2021-07-30,计算机,计算机设备,其他计算机设备
300942,2021-01-29,综合,综合Ⅱ,综合Ⅲ
300942,2021-07-30,医药生物,医疗器械,体外诊断
300943,2021-01-29,机械设备,,
300943,2021-07-30,机械设备,通用设备,金属制品
300945,2021-01-29,轻工制造,,
300945,2021-07-30,纺织服饰,饰品,钟表珠宝
300946,2021-01-29,机械设备,,
300946,2021-07-30,机械设备,通用设备,金属制品
300947,2021-02-05,商贸零售,,
300947,2021-07-30,商贸零售,一般零售,商业物业经营
300948,2021-02-05,建筑装饰,,
300948,2021-07-30,建筑装饰,基础建设,园林工程
300949,2021-02-19,建筑装饰,,
300949,2021-07-30,建筑装饰,基础建设,园林工程
300950,2021-02-19,机械设备,专用设备,其他专用设备
300950,2021-07-30,机械设备,专用设备,能源及重型设备
300951,2021-02-19,电子,,
300951,2021-07-30,电子,消费电子,消费电子零部件及组装
300952,2021-03-01,纺织服饰,,
300952,2021-07-30,纺织服饰,服装家纺,鞋帽及其他
300953,2021-03-05,机械设备,,
300953,2021-07-30,机械设备,通用设备,金属制品
300953,2022-07-29,电力设备,电池,锂电池
300955,2021-03-12,轻工制造,,
300955,2021-07-30,美容护理,化妆品,化妆品制造及其他
300956,2021-03-12,电子,,
300956,2021-07-30,电子,消费电子,消费电子零部件及组装
300957,2021-03-12,基础化工,,
300957,2021-07-30,美容护理,化妆品,品牌化妆品
300958,2021-03-12,公用事业,,
300958,2021-07-30,环保,环境治理,综合环境治理
300959,2021-03-12,通信,,
300959,2021-07-30,通信,通信服务,通信应用增值服务
300960,2021-03-29,机械设备,轨交设备Ⅱ,轨交设备Ⅲ
300961,2021-03-29,公用事业,,
300961,2021-07-30,环保,环境治理,水务及水治理
300962,2021-03-20,综合,综合Ⅱ,综合Ⅲ
300962,2021-07-30,社会服务,专业服务,其他专业服务
300963,2021-03-25,有色金属,金属新材料,其他金属新材料
300964,2021-07-27,电子,元件,印制电路板
300965,2021-03-25,国防军工,航空装备Ⅱ,航空装备Ⅲ
300966,2021-03-25,医药生物,化学制药,原料药
300967,2021-03-29,农林牧渔,,
300967,2021-07-30,农林牧渔,养殖业,肉鸡养殖
300968,2021-03-29,电子,,
300968,2021-07-30,电子,消费电子,消费电子零部件及组装
300969,2021-03-29,汽车,,
